ID,title,company,location,posting_date,link,source
1008921209589,Senior Data Engineer,StoneX Group,"Chicago, IL",12/10/2023,"https://www.glassdoor.com/job-listing/senior-data-engineer-stonex-group-JV_KO0,20_KE21,33.htm?jl=1008921209589",Glassdoor
1008919197461,Principal Data Engineer,Zscaler,"San Jose, CA",11/10/2023,"https://www.glassdoor.com/job-listing/principal-data-engineer-zscaler-JV_KO0,23_KE24,31.htm?jl=1008919197461",Glassdoor
1008918377629,Telecommunications & Data Field Engineer,,"Chicago, IL",11/10/2023,"https://www.glassdoor.com/job-listing/telecommunications-and-data-field-engineer-redwood-systems-inc-JV_KO0,42_KE43,62.htm?jl=1008918377629",Glassdoor
1008918496788,Data Engineer,Royce Geo,"Springfield, VA",11/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-royce-geo-JV_KO0,13_KE14,23.htm?jl=1008918496788",Glassdoor
1008920627656,"Data Engineer - Python, Pyspark",Guardian Life Insurance Company,"Bethlehem, PA",12/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-python-pyspark-guardian-life-insurance-company-JV_KO0,28_KE29,60.htm?jl=1008920627656",Glassdoor
1008922101412,Implementation Specialist - Production Data Lifecycle Solutions | Petroleum Engineer,Peloton,"Katy, TX",12/10/2023,"https://www.glassdoor.com/job-listing/implementation-specialist-production-data-lifecycle-solutions-petroleum-engineer-peloton-JV_KO0,80_KE81,88.htm?jl=1008922101412",Glassdoor
1008918489720,Data Engineer,Insight Enterprises,California,11/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-insight-enterprises-JV_KO0,13_KE14,33.htm?jl=1008918489720",Glassdoor
1008918337910,Senior Big Data Engineer,iCube Consulting Services,"Jacksonville, FL",11/10/2023,"https://www.glassdoor.com/job-listing/senior-big-data-engineer-icube-consulting-services-JV_KO0,24_KE25,50.htm?jl=1008918337910",Glassdoor
1008921129938,Data Platform Engineer - Python,"Harvard Partners, LLP, Trusted Advisors to IT",Remote,12/10/2023,"https://www.glassdoor.com/job-listing/data-platform-engineer-python-harvard-partners-llp-trusted-advisors-to-it-JV_KO0,29_KE30,73.htm?jl=1008921129938",Glassdoor
1008918696975,"Data Engineer, Senior",Cook Children's Health Care System,"Fort Worth, TX",11/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-senior-cook-children-s-health-care-system-JV_KO0,20_KE21,55.htm?jl=1008918696975",Glassdoor
1008923091302,Machine Learning Data Engineer,Oak Ridge National Laboratory,"Oak Ridge, TN",12/10/2023,"https://www.glassdoor.com/job-listing/machine-learning-data-engineer-oak-ridge-national-laboratory-JV_KO0,30_KE31,60.htm?jl=1008923091302",Glassdoor
1008918619296,Sr Data Engineer,Mantek Solutions,"Montebello, CA",11/10/2023,"https://www.glassdoor.com/job-listing/sr-data-engineer-mantek-solutions-JV_KO0,16_KE17,33.htm?jl=1008918619296",Glassdoor
1008923514633,Senior Data Visualization Engineer,Steampunk,"McLean, VA",12/10/2023,"https://www.glassdoor.com/job-listing/senior-data-visualization-engineer-steampunk-JV_KO0,34_KE35,44.htm?jl=1008923514633",Glassdoor
1008924013121,"Data Engineer, Accounting",Amazon.com Services LLC,"Seattle, WA",12/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-accounting-amazon-com-services-llc-JV_KO0,24_KE25,48.htm?jl=1008924013121",Glassdoor
1008918724920,Data Engineer I,Sierra Nevada Corporation,"Greensboro, NC",11/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-i-sierra-nevada-corporation-JV_KO0,15_KE16,41.htm?jl=1008918724920",Glassdoor
1008920812110,"Senior Data Engineer, TIFIN.AI",TIFIN,"Boulder, CO",12/10/2023,"https://www.glassdoor.com/job-listing/senior-data-engineer-tifin-ai-tifin-JV_KO0,29_KE30,35.htm?jl=1008920812110",Glassdoor
1008918440227,Senior Snowflake Data Engineer,,"Madison, WI",11/10/2023,"https://www.glassdoor.com/job-listing/senior-snowflake-data-engineer-cardamom-health-JV_KO0,30_KE31,46.htm?jl=1008918440227",Glassdoor
1008918314745,Database/Data Engineer,"Polar Semiconductor, Inc.","Bloomington, MN",11/10/2023,"https://www.glassdoor.com/job-listing/database-data-engineer-polar-semiconductor-inc-JV_KO0,22_KE23,46.htm?jl=1008918314745",Glassdoor
1008918809229,Senior Data Engineer,"Everest Re Group, Ltd.","Warren, NJ",11/10/2023,"https://www.glassdoor.com/job-listing/senior-data-engineer-everest-re-group-ltd-JV_KO0,20_KE21,41.htm?jl=1008918809229",Glassdoor
1008922385319,Lead Data Engineer,Capgemini,"Chicago, IL",12/10/2023,"https://www.glassdoor.com/job-listing/lead-data-engineer-capgemini-JV_KO0,18_KE19,28.htm?jl=1008922385319",Glassdoor
1008920877945,Senior Data Engineer,Fidelity Investments,"Merrimack, NH",12/10/2023,"https://www.glassdoor.com/job-listing/senior-data-engineer-fidelity-investments-JV_KO0,20_KE21,41.htm?jl=1008920877945",Glassdoor
1008917476829,Senior Data Science Engineer (Hybrid),BASF Corporation,Texas,11/10/2023,"https://www.glassdoor.com/job-listing/senior-data-science-engineer-hybrid-basf-corporation-JV_KO0,35_KE36,52.htm?jl=1008917476829",Glassdoor
1008922347152,Data Center Operations Engineer I,JPMorgan Chase & Co,"Belleville, MI",12/10/2023,"https://www.glassdoor.com/job-listing/data-center-operations-engineer-i-jpmorgan-chase-and-co-JV_KO0,33_KE34,55.htm?jl=1008922347152",Glassdoor
1008917539012,Sr. Data Analytics Engineer,,"Nashville, TN",11/10/2023,"https://www.glassdoor.com/job-listing/sr-data-analytics-engineer-coretrust-purchasing-group-JV_KO0,26_KE27,53.htm?jl=1008917539012",Glassdoor
1008917454154,Data Engineer with healthcare experience,"innoVet Health, LLC",Remote,11/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-with-healthcare-experience-innovet-health-llc-JV_KO0,40_KE41,59.htm?jl=1008917454154",Glassdoor
1008920234929,Data Engineer with Azure Databricks,Enable Data,"Minneapolis, MN",12/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-with-azure-databricks-enable-data-JV_KO0,35_KE36,47.htm?jl=1008920234929",Glassdoor
1008918316863,Data Engineer - Data Science (Corporate),Caesars Entertainment,"Las Vegas, NV",11/10/2023,"https://www.glassdoor.com/job-listing/data-engineer-data-science-corporate-caesars-entertainment-JV_KO0,36_KE37,58.htm?jl=1008918316863",Glassdoor
1008918358221,Senior Data Engineer,Intone Networks,"New York, NY",11/10/2023,"https://www.glassdoor.com/job-listing/senior-data-engineer-intone-networks-JV_KO0,20_KE21,36.htm?jl=1008918358221",Glassdoor
1008918095458,iPhone Data Analysis Engineer,Apple,"Cupertino, CA",11/10/2023,"https://www.glassdoor.com/job-listing/iphone-data-analysis-engineer-apple-JV_KO0,29_KE30,35.htm?jl=1008918095458",Glassdoor
1008918399483,Senior Data Engineer - Health Plan Financial Reporting - 100% Remote,BlueSky Technology Solutions,Remote,11/10/2023,"https://www.glassdoor.com/job-listing/senior-data-engineer-health-plan-financial-reporting-100-remote-bluesky-technology-solutions-JV_KO0,63_KE64,92.htm?jl=1008918399483",Glassdoor
1008918095472,Software Engineer - Big Data Technologies,Apple,"San Diego, CA",11/10/2023,"https://www.glassdoor.com/job-listing/software-engineer-big-data-technologies-apple-JV_KO0,39_KE40,45.htm?jl=1008918095472",Glassdoor
1008918730648,Data Conversion Engineer,Risk Strategies,United States,11/10/2023,"https://www.glassdoor.com/job-listing/data-conversion-engineer-risk-strategies-JV_KO0,24_KE25,40.htm?jl=1008918730648",Glassdoor
